,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
17000,Munni,0.995,0.708,193881.0,0.415,0.695,0.161,-8.368,0.363,62.352,0.975,0.0,10,1,2,indie
17002,Mura Masa,0.29200000000000004,0.7115,210080.0,0.603,0.00530239,0.1395,-7.1035,0.1245,99.39,0.601,69.0,10,1,2,indie
17006,Murda Beatz,0.15243333333333334,0.8825000000000002,193838.0,0.5271666666666667,0.00030833333333333337,0.1645,-6.8501666666666665,0.3019833333333333,135.48716666666667,0.4883333333333333,71.5,1,0,6,hip hop
17007,Murder By Death,0.201,0.204,356440.0,0.622,0.000106,0.615,-10.76,0.0639,166.884,0.0476,42.0,0,1,2,folk
17012,Murphy Elmore,0.041,0.482,194482.0,0.7659999999999999,0.0,0.247,-5.251,0.0401,155.915,0.635,64.0,6,1,2,country
17013,Murphy Lee,0.09363333333333332,0.8099999999999999,297215.41666666674,0.6591666666666667,0.0,0.20410833333333334,-6.804833333333334,0.3126666666666667,112.04141666666663,0.7265833333333332,49.33333333333334,3,0,12,country
17014,Murphy's Law,0.0409,0.481,124360.0,0.767,0.0,0.38,-13.939,0.0785,107.044,0.605,37.0,7,1,2,hardcore
17017,Murray Head,0.4505000000000001,0.711,258313.5,0.5035,0.000634,0.07525,-6.6305,0.09275,126.34,0.498,51.0,10,1,4,pop
17018,Murray Perahia,0.9912083333333332,0.2799166666666668,334070.0,0.06023083333333334,0.9047916666666668,0.10176666666666666,-31.62645833333333,0.04070416666666666,105.8240833333333,0.2066041666666667,33.458333333333336,9,1,24,classical
17019,Murs,0.20979,0.595,216702.0,0.8414999999999999,5.55e-07,0.4645,-5.744999999999999,0.2065,128.069,0.3295,50.5,2,1,4,pop
17021,Muscadine Bloodline,0.5851999999999999,0.6599999999999999,208375.75,0.55025,2.5350000000000003e-06,0.127025,-7.889249999999999,0.051875,125.26875,0.4324999999999999,60.25,6,1,8,country
17022,Muse,0.1235234448,0.3998279999999999,271095.3,0.7541000000000001,0.09219017060000008,0.18146800000000002,-6.354660000000003,0.05381199999999997,128.26934,0.31660599999999994,54.7,2,1,100,rock
17023,Mushroomhead,0.002618216666666667,0.3795555555555557,260149.0,0.9043333333333334,0.3066549111111111,0.21347777777777774,-5.102444444444443,0.15421111111111113,136.59255555555555,0.3124,42.333333333333336,11,1,18,metal
17028,Musica Antiqua Köln,0.8533333333333332,0.3386666666666667,361733.33333333326,0.19933333333333333,0.004032,0.1376666666666667,-18.555666666666667,0.0379,118.838,0.5086666666666667,30.33333333333333,1,1,3,classical
17031,Musical Youth,0.3195,0.8109999999999999,244713.5,0.5095,2.305e-06,0.2015,-13.588,0.0739,124.08,0.9059999999999999,48.0,7,1,4,reggae
17035,Musiq Soulchild,0.27094054054054045,0.5749999999999998,284140.56756756763,0.5792972972972972,0.010425435405405406,0.13478378378378375,-7.241513513513515,0.13381891891891895,115.6524864864865,0.4036756756756757,46.54054054054054,11,0,37,pop
17038,Mustard,0.14197521739130434,0.7859999999999998,226491.5652173913,0.5497826086956521,2.986e-05,0.1989521739130435,-7.865739130434783,0.14778260869565224,113.75113043478264,0.35979999999999995,67.73913043478261,2,1,23,rap
17039,Mustard Plug,0.05068433333333333,0.4833333333333334,208866.66666666663,0.8676666666666666,0.004156333333333335,0.15869999999999998,-7.644000000000001,0.06026666666666668,177.261,0.8553333333333333,41.66666666666666,10,1,6,punk
17045,Muzio Clementi,0.9928928571428572,0.32453571428571426,327882.96428571426,0.07959214285714286,0.9048928571428572,0.13984999999999995,-27.12425,0.044264285714285714,103.17903571428572,0.25347142857142857,0.35714285714285715,10,1,28,classical
17046,MxPx,0.0148905,0.3940000000000001,183668.66666666663,0.8931666666666668,0.034001979999999994,0.15068333333333336,-4.190333333333332,0.09788333333333336,139.21450000000002,0.6431666666666667,42.833333333333336,9,1,12,punk
17047,My Bloody Valentine,0.08926259999999997,0.2506535714285714,235943.8928571429,0.7170714285714286,0.7466428571428568,0.2630821428571429,-11.814821428571431,0.05766071428571429,126.21014285714287,0.3045214285714285,34.214285714285715,6,1,56,pop
17048,My Chemical Romance,0.07878878125000001,0.394828125,218597.90625,0.8554578125,0.03885604109375,0.22030625000000006,-5.152921874999998,0.08354218749999998,132.96957812500008,0.3612796874999998,56.390625,2,1,128,emo
17049,My Darkest Days,0.003751125,0.5208125,209561.6875,0.886625,3.4375e-07,0.23526875,-4.2579375000000015,0.055050000000000016,144.30081249999995,0.598625,51.9375,11,1,16,metal
17054,My Life With The Thrill Kill Kult,0.00015106666666666666,0.511,291257.0,0.9126666666666666,0.4176699266666668,0.2899333333333333,-8.590666666666666,0.056966666666666665,125.656,0.5513333333333333,35.666666666666664,6,1,6,electro
17055,My Morning Jacket,0.1908,0.484923076923077,345517.0,0.5267692307692308,0.13681684615384615,0.2214615384615385,-8.45169230769231,0.03709230769230769,129.58715384615385,0.427846153846154,46.92307692307693,2,1,26,rock
17057,Mya,0.118,0.603,257893.0,0.782,0.0,0.363,-4.832,0.162,124.303,0.731,57.0,2,1,2,pop
17060,Myke Towers,0.24875,0.8058571428571428,273242.2857142857,0.7025714285714283,0.0006562196428571427,0.2305892857142857,-4.651607142857143,0.15871785714285716,124.774,0.6402142857142857,75.42857142857143,11,1,28,latin
17061,Mykki Blanco,0.0768,0.911,172954.0,0.695,0.000107,0.335,-4.819,0.268,96.035,0.259,53.0,2,1,1,hip hop
17062,Mykko Montana,0.00868,0.7090000000000001,244213.0,0.655,0.0,0.193,-6.746,0.0506,135.975,0.289,50.0,6,0,1,hip hop
17067,Mylène Farmer,0.22495,0.6849999999999999,284653.5,0.6990000000000001,0.06572,0.08245000000000001,-11.434000000000001,0.0293,128.389,0.655,52.5,10,1,4,chanson
17069,Myon,0.0142,0.579,204213.0,0.6970000000000001,1.6e-06,0.157,-7.4289999999999985,0.0394,129.967,0.49,57.0,0,0,1,house
17071,Myriam Hernandez,0.4172222222222223,0.4646666666666667,241200.1111111111,0.4931111111111113,5.351111111111113e-06,0.1630888888888889,-8.912111111111109,0.039688888888888885,137.68966666666665,0.264,48.55555555555557,2,0,18,pop
17073,Mystery Jets,0.141,0.63,202293.0,0.942,2.12e-06,0.0958,-5.186,0.0869,136.155,0.753,54.0,4,1,1,rock
17074,Mystery Skulls,0.093565,0.6885,227870.0,0.629875,0.010320235,0.1528875,-5.366875,0.1064625,114.475875,0.52625,51.0,11,1,8,psy
17075,Mystic,0.0115,0.765,227813.0,0.7709999999999999,0.00237,0.606,-6.99,0.34700000000000003,194.072,0.394,51.0,7,1,2,rap
17076,Mystic Roots Band,0.0155,0.688,383013.0,0.52,1.68e-06,0.11,-8.196,0.213,76.99,0.5539999999999999,41.0,4,0,2,reggae
17077,Mystikal,0.11012960000000004,0.7906399999999998,252618.2,0.715,3.6448000000000002e-06,0.17326399999999995,-6.060600000000001,0.2508880000000001,134.03904000000003,0.5524399999999999,43.04,6,0,25,rap
17078,Myung-Whun Chung,0.6875,0.10535,243836.0,0.15065,0.7030000000000001,0.2094,-20.392,0.039,78.3335,0.05295,48.5,9,1,4,classical
17079,M|O|O|N,0.12195000000000004,0.6609999999999999,288209.5,0.68475,0.85575,0.0863,-11.6305,0.08357499999999997,107.733,0.1221,52.0,2,0,8,pop
17080,MØ,0.15048153846153844,0.7006923076923077,202154.23076923078,0.7497692307692306,0.00012698307692307693,0.2402307692307693,-4.258076923076923,0.06091538461538463,113.91069230769232,0.4503076923076924,63.23076923076921,1,0,13,country
17082,Mägo de Oz,0.0290726,0.4671428571428572,292485.4285714286,0.7972857142857143,2.8662857142857147e-05,0.12141428571428572,-6.767285714285718,0.059099999999999986,130.82714285714286,0.5117142857142858,58.714285714285715,11,0,14,metal
17083,Mélanie Laurent,0.99,0.377,160067.0,0.0239,0.882,0.0998,-30.245,0.0403,119.263,0.0629,56.5,0,1,4,pop
17084,Mötley Crüe,0.03286193988235294,0.4710000000000002,237349.61176470589,0.8659647058823536,0.10451767035294122,0.2345082352941177,-5.864388235294117,0.06328705882352938,123.30036470588234,0.4868223529411768,44.647058823529406,0,1,170,rock
17085,Møme,0.204,0.6609999999999999,218480.0,0.635,0.00114,0.18600000000000005,-7.422999999999999,0.0645,99.972,0.365,64.0,10,0,1,metal
17086,Münchener Bach-Orchester,0.861,0.147,356867.0,0.165,0.478,0.129,-19.898,0.037000000000000005,143.528,0.159,53.0,3,1,1,classical
17087,Münchener Freiheit,0.211,0.532,247493.0,0.593,0.0,0.207,-13.014,0.0329,88.83,0.364,60.0,3,1,2,pop
17088,Münir Nurettin Selçuk,0.9875185185185188,0.30129629629629634,225175.22222222228,0.3362592592592593,0.5023142407407407,0.2440925925925926,-11.021037037037036,0.06629629629629627,92.66185185185186,0.2826333333333333,9.25925925925926,2,1,54,classical
17089,Müslüm Gürses,0.317,0.353,269640.0,0.672,3.05e-05,0.0962,-5.795,0.04,168.299,0.523,47.0,8,1,2,rock
17090,Müzeyyen Senar,0.9908823529411764,0.34258823529411764,214135.64705882352,0.24952941176470586,0.5541764705882354,0.5172941176470589,-14.442529411764708,0.08916470588235292,84.54223529411766,0.2576470588235294,0.1176470588235294,9,1,17,folk
17091,Mýa,0.14368125,0.7406250000000002,243506.6875,0.6479374999999998,0.0007955793749999999,0.24065,-7.0698750000000015,0.11556875000000005,104.80656249999998,0.5634374999999999,53.75,1,1,16,pop
17092,Mœnia,0.09880666666666664,0.6796666666666668,235313.33333333328,0.7268333333333331,0.1658395983333333,0.15698333333333336,-9.680499999999997,0.03703333333333333,122.87050000000004,0.5488333333333332,60.33333333333334,5,1,12,latin
17096,N-Trance,0.0515,0.805,245907.0,0.863,0.000427,0.98,-7.853,0.0771,106.787,0.826,48.0,6,0,1,house
17111,N.E.R.D,0.07828453846153846,0.7457692307692307,236767.8461538461,0.8193846153846155,0.00013291076923076925,0.2401538461538461,-5.5029230769230795,0.12129230769230767,112.84261538461537,0.6192307692307691,53.0,11,1,13,hip hop
17112,N.O.R.E.,0.16738769230769227,0.7347692307692308,273812.3076923077,0.8419230769230767,3.3714615384615386e-05,0.23130769230769235,-5.620615384615384,0.2400230769230769,93.5966923076923,0.6529230769230769,44.384615384615394,6,0,13,hip hop
17113,N.R.G,0.002865,0.5379999999999999,201486.5,0.846,7.4250000000000034e-06,0.284,-8.409500000000001,0.05055,130.60150000000002,0.5975,31.0,6,0,4,hardcore
17114,N.W.A.,0.08620948389830511,0.7935254237288136,250251.89830508482,0.7687796610169492,0.023992232033898303,0.29741864406779644,-7.425677966101687,0.29765593220338976,114.89801694915249,0.6621186440677971,45.54237288135593,7,0,118,hip hop
17115,N2DEEP,0.000167,0.6950000000000001,304320.0,0.428,0.000662,0.10915,-11.02,0.05605,201.7335,0.31399999999999995,46.0,9,1,4,rap
17116,NAV,0.1789703921568628,0.8181372549019607,184273.31372549006,0.615392156862745,0.0011962788235294118,0.16988235294117646,-5.967137254901965,0.1675941176470588,128.85339215686278,0.5010352941176472,67.01960784313725,10,0,51,rap
17117,NB Ridaz,0.16296923076923078,0.788923076923077,244086.1538461539,0.5926923076923077,0.0,0.1091,-6.343153846153848,0.17343076923076922,108.66461538461536,0.5787692307692307,47.07692307692307,11,0,13,hip hop
17118,NBC Symphony Orchestra,0.9389500000000002,0.3010316666666668,469641.78333333327,0.21438533333333326,0.6270837570000001,0.2049299999999999,-15.608633333333335,0.046821666666666664,104.08713333333333,0.22441333333333333,0.4166666666666667,10,1,120,orchestra
17119,NCT,0.02235,0.807,196830.5,0.6409999999999999,2.065e-06,0.06455,-6.5455000000000005,0.0557,97.5125,0.342,67.0,10,1,2,pop
17120,NCT 127,0.08913180000000001,0.6990000000000001,214270.4,0.8176,4.732e-06,0.16838000000000006,-3.9137999999999993,0.14254,116.0098,0.6548,66.6,1,1,10,pop
17121,NCT DREAM,0.15450000000000005,0.7315,198426.5,0.7095,0.0,0.05615,-2.8305,0.0684,134.98899999999998,0.6075,72.0,5,0,4,pop
17122,NCT U,0.02235,0.807,196830.5,0.6409999999999999,2.065e-06,0.06455,-6.5455000000000005,0.0557,97.5125,0.342,67.0,10,1,4,pop
17123,NEEDTOBREATHE,0.1769230697674419,0.5130697674418604,239387.65116279072,0.6823488372093024,0.0011790237209302324,0.16867441860465113,-5.936348837209303,0.03917674418604651,113.57918604651172,0.3562000000000001,49.34883720930232,0,1,43,pop
17125,NEIKED,0.0692,0.797,188889.0,0.5670000000000001,0.0,0.0705,-7.502999999999999,0.0651,108.024,0.843,67.0,2,1,1,house
17126,NEIL FRANCES,0.271,0.934,198305.0,0.524,0.245,0.0672,-8.256,0.0654,118.011,0.785,69.0,8,0,2,indie
17127,NEIMY,0.27,0.659,164010.0,0.617,0.0,0.187,-5.862,0.0649,119.858,0.187,75.0,11,0,2,pop
17128,NERO,0.0008299,0.43925,256299.0,0.8832500000000001,0.2176955,0.24315,-4.02125,0.0738,137.048,0.20425,48.75,9,1,8,electro
17129,NERVO,0.0109,0.6990000000000001,184880.0,0.7,0.0794,0.152,-5.704,0.0392,102.023,0.3,66.0,11,1,1,house
17130,NEU!,0.08073428571428573,0.5365714285714286,518895.2857142858,0.7615714285714287,0.8034285714285713,0.1417,-12.620428571428572,0.03678571428571429,133.32342857142856,0.3967428571428571,28.42857142857143,9,1,14,indie
17131,NEWBEATS,0.585,0.7374999999999999,155206.5,0.6435000000000001,0.00436255,0.1895,-11.495,0.0859,144.41600000000003,0.649,30.5,7,1,4,soul
17132,NF,0.2794872087591239,0.6500948905109492,235074.35036496352,0.7035051094890519,0.00026124467153284685,0.15234233576642345,-6.025766423357664,0.18523065693430665,121.07064233576656,0.3022729927007301,64.39416058394161,2,1,137,rap
17133,NGHTMRE,0.053718000000000016,0.6068333333333332,228789.66666666663,0.7735,0.13507333333333332,0.13776666666666668,-5.435666666666667,0.05554999999999999,139.04483333333334,0.32575,60.5,6,1,6,electro
17134,NIKI,0.34436,0.679,207033.8,0.4546,0.000124804,0.12816,-8.554600000000002,0.18874,135.0566,0.3524,68.4,7,1,10,r&b
17135,NLE Choppa,0.08209111111111111,0.8209444444444444,163191.55555555553,0.6260555555555554,4.1611111111111113e-07,0.2399666666666667,-6.478722222222222,0.4044222222222222,136.45049999999998,0.583111111111111,66.27777777777777,1,1,18,hip hop
17137,NOFX,0.023064607333333337,0.4208666666666666,152491.26666666663,0.8820666666666661,0.037520183999999984,0.2376644444444444,-7.106533333333332,0.08226444444444445,126.34435555555562,0.5334444444444442,44.111111111111114,0,1,90,punk
17138,NONONO,0.000469,0.618,209485.0,0.848,0.522,0.189,-4.36,0.0279,118.998,0.413,57.0,7,1,2,indie
17139,NOTD,0.13465,0.6805,187213.33333333328,0.8035,3.104666666666667e-05,0.12151666666666668,-4.382833333333333,0.09531666666666666,115.50133333333332,0.6443333333333333,73.16666666666667,10,1,6,pop
17140,NRBQ,0.29250000000000004,0.6294285714285713,191720.0,0.6697142857142857,0.0380742,0.1672857142857143,-9.806142857142856,0.032914285714285715,133.36185714285713,0.8055714285714285,30.0,6,1,7,rock
17143,Naaz,0.0362,0.56,162383.0,0.916,0.000963,0.102,-3.3280000000000003,0.0661,144.933,0.585,57.0,7,0,2,pop
17144,Nacha Pop,0.10135,0.5810000000000001,246276.75,0.65725,0.00035925,0.10637499999999996,-8.206249999999999,0.031475,111.54425,0.4165,53.75,7,1,8,pop
17146,Nacho,0.132,0.6859999999999999,224627.0,0.94,0.0,0.269,-2.397,0.132,92.97,0.705,0.0,0,1,2,latin
17149,Nada Surf,0.0097875,0.4085,244676.75,0.7347500000000001,0.06752235000000001,0.14387500000000006,-7.1545,0.05605,138.10724999999996,0.27735000000000004,43.75,7,1,8,pop
17150,Nadia Ali,0.0185,0.5579999999999999,221543.0,0.934,0.21,0.275,-4.072,0.0355,130.00799999999998,0.385,55.0,10,0,1,edm
17154,Nahko And Medicine For The People,0.17285,0.6044999999999998,361700.5,0.6002500000000001,0.0,0.1374,-6.87675,0.052575,109.45225,0.48700000000000004,49.25,4,1,8,folk
17156,Nailbomb,0.000174,0.221,310493.0,0.861,0.0113,0.345,-10.138,0.0678,186.416,0.289,36.0,7,1,2,metal
17158,Najat Al Saghira,0.086,0.47,329105.0,0.38,0.0029,0.24,-11.53,0.0605,170.706,0.614,35.0,5,0,2,pop
17159,Najee,0.136499,0.5982000000000001,293595.8,0.4727,0.4633507000000001,0.09855999999999998,-14.022499999999996,0.03502000000000001,102.1817,0.6498999999999999,32.0,5,1,20,jazz
17160,Naji,0.731,0.4920000000000001,184889.0,0.428,0.00193,0.0918,-9.595,0.204,98.511,0.326,55.0,1,0,2,r&b
17162,Naked Eyes,0.1235,0.6730769230769231,226705.6923076923,0.7630769230769231,0.018277136923076923,0.2213615384615385,-7.874846153846152,0.0427,123.59023076923077,0.774769230769231,37.615384615384606,9,1,26,pop
17163,Naked Raygun,0.0005976333333333332,0.25166666666666665,216627.0,0.8610000000000001,0.22899999999999998,0.336,-10.879333333333333,0.05609999999999999,139.50033333333334,0.38433333333333336,31.0,11,1,6,hardcore
17168,Nana Grizol,0.888,0.364,148227.0,0.0946,0.0007650000000000001,0.102,-16.25,0.0307,101.085,0.22,46.0,4,1,2,indie
17169,Nana Mouskouri,0.8317058823529411,0.4171176470588234,215847.8823529412,0.26182352941176473,0.003010047058823529,0.12417647058823532,-14.311117647058824,0.03255294117647058,95.12641176470586,0.3088823529411765,36.23529411764706,3,1,17,chanson
17170,Nanci Griffith,0.5698749999999999,0.5167500000000002,264328.5,0.3028750000000001,7.950250000000002e-05,0.1333375,-14.425499999999998,0.03215,126.854125,0.526375,36.375,9,1,16,folk
17172,Nancy Ajram,0.08365,0.7929999999999999,274378.5,0.8935,3.505e-05,0.03885,-4.2970000000000015,0.07339999999999999,140.98850000000004,0.9635,50.5,7,0,4,pop
17173,Nancy Amancio,0.361,0.6000000000000001,257821.0,0.6305,0.0,0.1238,-5.182499999999999,0.04985,155.82100000000003,0.329,49.0,3,0,4,latin
17175,Nancy Argenta,0.937,0.36,85933.0,0.007640000000000002,0.4370000000000001,0.171,-24.824,0.045,113.982,0.219,42.0,1,0,1,classical
17182,Nancy Sinatra,0.5925234567901234,0.5237283950617285,174970.4938271605,0.4829456790123456,0.010142636543209876,0.12778765432098765,-10.261407407407406,0.055718518518518535,131.5339629629629,0.5254567901234569,35.419753086419746,9,1,81,adult standards
17185,Nancy Wilson,0.7793495145631069,0.5028349514563105,184425.38834951454,0.2701359223300973,0.05389130883495148,0.1612271844660195,-13.406417475728155,0.04380097087378641,108.444786407767,0.3885281553398061,17.446601941747574,8,1,103,jazz
17189,Nanji,0.9590000000000001,0.6935,168191.0,0.2565,0.0027415000000000004,0.141,-7.254000000000001,0.1998000000000001,95.365,0.804,0.0,11,1,4,comedy
17191,Nao,0.4970000000000001,0.5813333333333333,226031.33333333328,0.3906666666666667,8.079999999999999e-06,0.10403333333333332,-8.1,0.10026666666666666,94.23200000000001,0.377,61.66666666666666,5,0,6,pop
17193,Naomi Akimoto,0.207,0.754,284333.0,0.738,0.000322,0.0606,-5.909,0.029,97.41,0.858,31.0,0,0,2,pop
17194,Naomi Scott,0.170101,0.5225000000000002,185010.8,0.7417999999999999,6.9e-07,0.15549000000000002,-4.7902000000000005,0.04918,129.5348,0.4683000000000001,61.6,7,1,10,pop
17195,Naomi Wild,0.09963333333333332,0.7103333333333334,196934.0,0.6806666666666666,0.00716773,0.15810000000000002,-6.1116666666666655,0.14926666666666666,132.64533333333333,0.30066666666666664,62.0,1,0,6,electro
17196,Naoum Blinder,0.685,0.199,696587.0,0.378,0.654,0.423,-13.509,0.0478,92.32,0.0922,0.0,9,0,2,classical
17197,Napalm Death,8.615e-06,0.2365,209566.5,0.9205,0.8325,0.1931,-11.053,0.09965,116.0005,0.35,40.0,1,1,4,metal
17200,Nappy Brown,0.818,0.368,147507.0,0.547,5.67e-05,0.187,-8.551,0.0428,164.055,0.936,32.0,0,1,2,blues
17201,Nappy Roots,0.31083573846153845,0.7272307692307692,247531.1538461539,0.7508461538461539,0.006823076923076923,0.35687692307692304,-4.906538461538462,0.1775923076923077,101.44653846153842,0.7104615384615385,47.69230769230769,9,1,13,rap
17203,Nara Leão,0.6210000000000001,0.5134285714285715,167752.2857142857,0.4597142857142856,0.03657213714285714,0.1612714285714286,-8.403571428571428,0.042485714285714286,101.86657142857142,0.4538571428571428,28.285714285714285,11,0,14,jazz
17204,Narada Michael Walden,0.1272,0.7041999999999999,341439.8,0.7058,0.16119999999999998,0.09000000000000001,-11.713,0.05434,128.42919999999998,0.8506,38.2,5,1,5,disco
17209,Narciso Yepes,0.976,0.677,143853.0,0.0907,0.892,0.0995,-26.534,0.051,108.006,0.191,22.0,9,0,2,classical
17210,Naresh Iyer,0.6609999999999999,0.675,282973.0,0.5820000000000001,5.56e-06,0.0854,-8.891,0.0277,120.991,0.5379999999999999,55.0,9,1,2,pop
17212,Nas,0.11978334210526315,0.7005328947368419,245905.70394736843,0.7300328947368421,0.001248129539473684,0.2253822368421051,-6.403065789473686,0.2702618421052632,101.71108552631577,0.5980526315789473,49.38815789473684,6,0,152,rap
17213,"Nas & Damian ""Jr. Gong"" Marley",0.1755,0.8545,246500.0,0.6940000000000001,0.00895,0.08695,-6.268,0.1473,122.1995,0.593,49.5,7,1,4,reggae
17214,Naseem Akhtar,0.989875,0.6655000000000001,180375.125,0.15478749999999994,0.3614418262499999,0.14855000000000002,-13.308875000000002,0.24575,112.861875,0.713875,0.0,0,1,16,pop
17216,Nashville Cast,0.601,0.6920000000000001,126440.0,0.434,0.0,0.102,-8.53,0.026,82.978,0.455,50.0,1,1,1,country
17217,Nashville Symphony Orchestra,0.201,0.621,229733.0,0.642,0.00218,0.767,-12.872,0.387,132.275,0.825,22.0,0,1,2,orchestra
17220,Nastyboy Klick,0.171,0.85,245320.0,0.47,0.0,0.4095,-10.7005,0.28550000000000003,117.036,0.4280000000000001,41.5,7,1,4,rap
17221,Nat Adderley,0.6730416666666666,0.6118750000000001,262715.125,0.4203624999999999,0.3249333333333333,0.13843333333333327,-12.869208333333333,0.06269166666666667,122.222,0.6401666666666667,10.666666666666666,5,1,24,jazz
17222,Nat King Cole,0.7889469496021219,0.4346525198938992,164644.15649867375,0.2851116710875333,0.07770156806366049,0.17820901856763904,-13.58807427055702,0.05117374005305034,108.24238992042446,0.4338655172413789,24.419098143236074,0,1,377,adult standards
17223,Nat King Cole Trio,0.965818181818182,0.5243636363636365,165861.72727272724,0.13784545454545458,0.003915054545454547,0.16148181818181814,-16.60363636363636,0.11785454545454545,96.97663636363636,0.4147272727272727,15.636363636363635,3,1,22,swing
17224,Nat Stuckey,0.6970000000000001,0.6910000000000001,142560.0,0.3865,3.84e-06,0.125,-13.0025,0.03255,94.72,0.6759999999999999,23.0,10,1,4,country
17227,Natalia Jiménez,0.4169999999999999,0.6114999999999999,222993.0,0.691,0.0,0.0923,-5.1005,0.0342,104.328,0.5255000000000001,66.0,3,1,4,pop
17228,Natalia Kills,0.0988865,0.59925,244180.25,0.81625,5.68025e-05,0.32345,-4.17575,0.184925,125.73025,0.4775,52.25,7,0,8,pop
17229,Natalia Lafourcade,0.4570526315789473,0.6740526315789473,240635.0526315789,0.5397894736842107,4.793894736842106e-05,0.18162105263157896,-7.528526315789473,0.041442105263157884,117.49457894736842,0.6618421052631578,61.78947368421053,0,1,19,latin
17231,Natalie Cole,0.61885,0.4927142857142861,236702.1607142857,0.3834035714285714,0.0049631173214285725,0.17246785714285726,-12.522875000000004,0.05049285714285712,113.14119642857142,0.4164214285714287,42.0,8,1,56,adult standards
17232,Natalie Dessay,0.96,0.229,381507.0,0.109,0.0179,0.181,-22.478,0.0593,166.41,0.0397,49.0,7,1,1,classical
17233,Natalie Grant,0.10300000000000002,0.46799999999999997,280644.33333333326,0.536,0.006433333333333333,0.10183333333333333,-7.010333333333333,0.03503333333333333,121.25633333333332,0.12426666666666665,49.66666666666666,7,1,6,worship
17234,Natalie Hemby,0.203,0.5589999999999999,209907.0,0.562,9.48e-06,0.17,-5.674,0.0325,132.062,0.428,61.0,11,1,1,country
17235,Natalie Imbruglia,0.2817,0.5616666666666666,225373.33333333328,0.7483333333333334,8.593333333333333e-05,0.5206666666666667,-6.262333333333332,0.03676666666666667,95.47633333333334,0.5666666666666668,58.0,5,1,6,pop
17239,Natalie Merchant,0.5786874999999998,0.6249374999999999,278799.6875,0.3360625,0.08711085062500001,0.13393125000000006,-12.056999999999995,0.04387500000000001,131.25987499999994,0.3778687499999999,43.625,1,1,32,pop
17244,Natalino Otto,0.9766216216216214,0.5250810810810813,177930.35135135136,0.09587297297297301,0.5547673454054053,0.11390540540540545,-20.99559459459461,0.07151621621621625,111.23110810810816,0.5168378378378377,0.027027027027027032,9,1,74,pop
17247,Natasha Bedingfield,0.15371882352941174,0.5978235294117649,234992.05882352946,0.6960588235294117,0.0,0.10667058823529413,-5.947823529411767,0.046023529411764685,112.01305882352942,0.5811764705882353,56.529411764705884,5,1,17,pop
17248,Natasha Mosley,0.639,0.6755,238005.0,0.441,3.12e-06,0.17350000000000002,-8.5215,0.1928,118.889,0.3864000000000001,65.0,2,0,4,pop
17249,Natasha Richardson,0.87825,0.4385,216809.75,0.17600000000000002,4.225e-05,0.0933,-11.63175,0.053875,99.9755,0.2775,36.0,7,1,4,broadway
17251,Natasja,0.009914999999999998,0.889,231582.0,0.6045,0.0434,0.05550000000000002,-6.9605,0.17700000000000002,125.999,0.4450000000000001,48.5,7,1,4,pop
17253,Nate Dogg,0.14747926829268285,0.7913780487804877,248190.8292682927,0.6871219512195124,0.007852959512195123,0.1884865853658537,-5.325426829268295,0.20255487804878053,104.9195,0.6411707317073172,53.426829268292686,1,1,82,rap
17256,Nate Kenyon,0.0131,0.594,278499.0,0.6859999999999999,0.0,0.206,-4.436,0.0606,174.345,0.444,61.0,10,0,1,country
17258,NateWantsToBattle,0.00011825,0.4755,117802.5,0.914,8.9e-05,0.305,-4.288,0.0999,160.611,0.638,57.0,11,1,4,pop
17260,Nathan East,0.54,0.5874999999999999,319566.5,0.4775000000000001,0.00323,0.102,-11.372,0.0565,73.51149999999998,0.484,39.5,0,1,4,funk
17262,Nathan Lane,0.783125,0.49975,202746.875,0.289625,3.65e-06,0.3025,-16.317,0.285975,120.34725,0.586125,36.25,0,1,8,broadway
17263,Nathan Sykes,0.851,0.35140000000000005,311597.0,0.3106,0.0,0.0986,-7.8828,0.04054,90.9458,0.3466,62.8,2,1,5,pop
17266,Nathaniel Rateliff,0.813,0.515,249580.0,0.146,0.00175,0.14,-15.018,0.0381,80.99,0.243,49.0,11,1,2,folk
17267,Nathaniel Rateliff & The Night Sweats,0.2068,0.55,223330.6,0.6601999999999999,0.0778362,0.17458,-6.512200000000003,0.04128,92.8584,0.4832000000000001,59.4,2,1,10,folk
17269,National Philharmonic Orchestra,0.9290277777777772,0.2450055555555556,277318.7777777777,0.13959444444444444,0.6301836363888891,0.2485555555555557,-20.980888888888884,0.04330000000000002,101.76763888888884,0.1325777777777778,20.63888888888889,7,1,36,orchestra
17273,Natti Natasha,0.18357142857142847,0.7956428571428571,234785.0357142857,0.7541428571428571,0.0010432757142857145,0.16276785714285716,-3.8598928571428566,0.0901714285714286,111.50449999999998,0.818607142857143,72.64285714285714,1,1,28,latin
17274,Natural Child,0.706,0.436,174597.0,0.511,0.0538,0.106,-9.984,0.0319,93.84,0.833,50.0,0,1,2,folk
17280,Natural Vibrations,0.04586666666666666,0.7236666666666666,251524.66666666663,0.6113333333333332,2.0766666666666665e-06,0.1514666666666667,-8.278333333333334,0.15316666666666667,82.274,0.5963333333333334,42.0,7,1,6,reggae
17291,Naughty Boy,0.05865,0.5455,217609.5,0.748,2.1115e-05,0.28275,-5.6555,0.0551,132.1225,0.17020000000000002,64.0,6,1,2,house
